Id,SalePrice
1877,218949.14104578574
1878,216290.2051844512
1879,105521.54019090452
1880,146326.50843586784
1881,247752.61212075932
1882,244301.8359294613
1883,190093.16684359044
1884,203942.9487397098
1885,252243.36471740017
1886,266554.34863451775
1887,237397.44381866988
1888,293549.46464466315
1889,171276.47632154578
1890,108580.1538802447
1891,144087.31280392897
1892,67020.57803374296
1893,126727.56046847661
1894,104372.33716464217
1895,146899.38485201797
1896,112370.11770507565
1897,112089.63345017366
1898,116984.55728551745
1899,149526.67922353663
1900,151880.27835292695
1901,164085.11306732218
1902,138008.66137681925
1903,214269.7744678628
1904,128114.60032826138
1905,191098.63620845508
1906,153898.47370280593
1907,200362.4355137652
1908,131126.2865635443
1909,152398.028751772
1910,134186.77372762666
1911,210805.653890835
1912,272002.3146153962
1913,172947.65766291774
1914,48415.97099730384
1915,244871.1581595724
1916,25701.324712917674
1917,258351.71168799023
1918,146067.19161565788
1919,195760.53408293624
1920,171863.07806405355
1921,329750.70953918004
1922,294439.37102895987
1923,217123.92143010267
1924,230070.01164515188
1925,224178.97505086614
1926,331608.4248799188
1927,120929.02383421105
1928,165418.61601241864
1929,96985.75084667827
1930,131828.18042438792
1931,144551.2730722283
1932,136520.665279179
1933,154811.67693948746
1934,183922.01132274047
1935,183283.81480380928
1936,182933.47154709557
1937,185628.61700381117
1938,172710.1594924439
1939,232186.5032810158
1940,192860.40865771135
1941,180240.5766388618
1942,195469.69914314675
1943,202768.53183035925
1944,276725.2354164155
1945,320787.31401163095
1946,162866.1716579554
1947,263291.76358700695
1948,177102.49838633754
1949,247346.83097190224
1950,209800.9239865708
1951,259335.57605895808
1952,224642.53556487174
1953,200263.3041128005
1954,215696.97587024
1955,132904.15009026625
1956,311101.4769955912
1957,171254.25961358612
1958,300920.0639965036
1959,127326.10635232273
1960,82929.60017528513
1961,119076.20827928954
1962,105098.88795008918
1963,120831.58437207737
1964,97094.04972194077
1965,132795.19435577025
1966,145390.7127037443
1967,276009.1172334723
1968,331215.73426611244
1969,325435.4679457785
1970,335890.37955011765
1971,394041.32250676036
1972,332924.15038360015
1973,269781.60003217915
1974,292390.66789897333
1975,392831.75135233987
1976,293870.66336781764
1977,331652.621005444
1978,294047.2049671564
1979,293356.7197150773
1980,189843.20997697278
1981,302446.2918149673
1982,224870.9287504803
1983,206841.33474624192
1984,178377.68904507032
1985,244935.2791034499
1986,240742.1225409452
1987,193831.93984877924
1988,183549.43330683617
1989,204790.28876969276
1990,222380.75220335135
1991,217028.43658242712
1992,236553.3653912308
1993,186224.05546169565
1994,230372.0639140946
1995,196800.26712093875
1996,274375.34760915965
1997,280062.08109400026
1998,296479.7353235198
1999,268990.4037486701
2000,290355.31428223755
2001,268782.54005416424
2002,252177.0258675702
2003,260874.80797104177
2004,283687.95131522336
2005,221265.23212633876
2006,212593.8966808176
2007,257955.16039370268
2008,220163.4981631703
2009,195042.27082528092
2010,210559.75550279452
2011,163182.21799458633
2012,181919.22407833487
2013,168112.66386696743
2014,184103.02073430468
2015,195716.82475756353
2016,192649.3636056556
2017,200710.01317105908
2018,109202.76376754371
2019,129167.71292930434
2020,75757.02839068125
2021,86793.23514279781
2022,187604.7820976592
2023,128047.69786295353
2024,266736.2797008096
2025,322437.7535946383
2026,175016.05249376805
2027,150554.3528963665
2028,162433.53662740323
2029,164444.59567627567
2030,252140.2783275781
2031,245322.39874946524
2032,231259.42151971732
2033,245865.56932172482
2034,172172.1639139764
2035,234573.4115574595
2036,221093.58596852457
2037,223383.91821383603
2038,290277.27794845507
2039,206325.249655367
2040,333474.815646159
2041,264378.2230972834
2042,207446.05482106213
2043,173400.90848455834
2044,192299.0160620861
2045,206176.22533929383
2046,123766.76897651574
2047,130160.8402057935
2048,140048.23608721874
2049,118835.39863856148
2050,176042.49389764573
2051,120951.88251734921
2052,137742.75444227806
2053,138071.25828959106
2054,63253.516124157584
2055,149789.53209325217
2056,142680.75520820392
2057,95073.757697894
2058,207024.86518400453
2059,133994.91086792434
2060,195763.05838800012
2061,192045.28799486673
2062,109654.2024581714
2063,101273.65154562565
2064,126033.99866641941
2065,116858.63164445723
2066,181833.7598245542
2067,123122.37237635104
2068,122158.35804936604
2069,70802.25485979405
2070,88850.80987042177
2071,66664.95874506852
2072,164755.7701461357
2073,130148.20769546402
2074,179502.08032571326
2075,144065.25561690307
2076,122912.69023638905
2077,118861.73828511499
2078,100176.59447055229
2079,137890.22196821717
2080,118469.70487271156
2081,108033.22110870155
2082,106482.43776614044
2083,132720.10749686835
2084,88217.7714812021
2085,99565.56787759415
2086,156022.5123748883
2087,128597.34663937509
2088,102952.19761525572
2089,63988.88646949979
2090,118669.06830603047
2091,80516.42192785954
2092,146921.76603643806
2093,121084.02054796577
2094,142041.10899513413
2095,135369.8737221593
2096,78892.0765333717
2097,86379.84507643862
2098,142704.14874271513
2099,16053.0029953731
2100,60445.21772683377
2101,107275.40700997261
2102,138118.81670397124
2103,90238.33652880741
2104,129882.27161505097
2105,126364.62322456494
2106,29959.913821620517
2107,196763.5495716465
2108,117788.23729107156
2109,93321.13764987048
2110,116702.40503952734
2111,167635.5684341545
2112,115151.00346919766
2113,107745.47563274251
2114,112619.7931747447
2115,143246.53499307868
2116,119901.85541107983
2117,138752.99582109787
2118,123878.97443692968
2119,103183.93144542654
2120,116163.71592928306
2121,56328.62479778344
2122,75818.85196679353
2123,107674.19465268613
2124,177896.15093496337
2125,123803.32612502004
2126,147884.13448666525
2127,168622.1402881277
2128,123156.35501462221
2129,119903.60376768059
2130,119620.32797034527
2131,189351.7175624444
2132,127844.35192486271
2133,131165.52099221258
2134,128366.00454893417
2135,118173.73665324121
2136,32680.838393484242
2137,102682.38532821264
2138,134859.52238298487
2139,160195.04639419552
2140,134774.14151806047
2141,156865.0217600502
2142,109184.97946986137
2143,136416.3145563705
2144,97416.92741085251
2145,133819.09860852896
2146,184067.08000150882
2147,150813.48350524122
2148,164146.9117808016
2149,136974.35566157615
2150,228243.44128924073
2151,131828.00028037967
2152,164614.15892919397
2153,196059.03594360675
2154,105965.72390681156
2155,142316.80320987722
2156,255414.13209652412
2157,245309.10224991338
2158,226544.40361540753
2159,216919.81213120732
2160,187938.3834301408
2161,256024.5640907511
2162,365927.0091404357
2163,321274.2353383448
2164,250849.3562236306
2165,204634.73553083115
2166,151247.14529705571
2167,215642.44790186966
2168,192930.4928382436
2169,193024.86784657254
2170,212893.42206810426
2171,158484.2157932301
2172,131121.2895530021
2173,198227.46788677003
2174,229431.97902285377
2175,293928.5749813843
2176,281185.2976793735
2177,227921.53790329176
2178,229450.59055204946
2179,150157.03852575796
2180,239638.3152022547
2181,191582.04560924298
2182,225001.9826449697
2183,189472.70200983505
2184,128021.57690682495
2185,125923.14380481327
2186,162876.62947544619
2187,164140.06574328744
2188,161023.68642973236
2189,259826.21715067828
2190,72163.56312076864
2191,73815.56531053013
2192,58800.44239563751
2193,110458.36418935552
2194,115199.67797524738
2195,83703.90715526382
2196,72264.96965092735
2197,91158.55711462791
2198,173691.93771427334
2199,198392.870357226
2200,151870.2633094088
2201,142631.9468184515
2202,200128.3053446752
2203,121216.90754257888
2204,135994.53037889383
2205,100375.31844321964
2206,146236.83270474267
2207,210637.66762568848
2208,244678.82181327557
2209,185385.4236528289
2210,131470.94415507175
2211,132317.07587127702
2212,113046.02905468072
2213,96170.97461190319
2214,127702.7857872158
2215,94757.88851309754
2216,129677.71288233355
2217,25284.732731860713
2218,70520.46588103997
2219,71298.6831233108
2220,46313.999004811514
2221,244708.41697834816
2222,230327.62931202643
2223,281058.00245250843
2224,238531.21983068727
2225,127219.3828464892
2226,178079.7296294194
2227,216305.83706661628
2228,273077.378292714
2229,235483.61063150375
2230,144799.88564909343
2231,208663.4772349178
2232,200936.18643022527
2233,188142.95894475002
2234,249743.91464094748
2235,203420.90850073833
2236,249821.353427122
2237,297319.93155569164
2238,255331.97368109657
2239,129170.17307979183
2240,156955.35762674757
2241,148396.4635494916
2242,109255.04286652082
2243,101394.29853720358
2244,81797.43131645396
2245,82367.82110053685
2246,131072.76835039293
2247,131082.744744848
2248,113493.76559687732
2249,110197.72880111926
2250,130041.41737783048
2251,103041.19161972974
2252,192335.7873563692
2253,165549.12651874148
2254,184174.47692694888
2255,208069.71111124335
2256,182909.60240627883
2257,192373.38486631017
2258,176475.839804883
2259,183336.19386030105
2260,171961.31960482383
2261,198973.06713165704
2262,204073.04764373263
2263,312233.25938429916
2264,378604.70697983366
2265,169284.3227255888
2266,250267.78141726693
2267,324990.46145835647
2268,355708.94944214413
2269,168418.1332125964
2270,202515.9247527637
2271,229894.62113323167
2272,239037.58760861866
2273,171456.2439078932
2274,199493.66657844826
2275,181374.15456343011
2276,183732.56850078155
2277,194766.88091116247
2278,170185.80713728198
2279,98745.1302670223
2280,86613.6173270347
2281,157865.36520355078
2282,174732.74665366265
2283,115030.59226358461
2284,98577.71300098661
2285,136158.99510402186
2286,111593.30144826754
2287,308007.6782312653
2288,256651.63644178282
2289,304579.6344619534
2290,343893.0726649874
2291,295669.1638617953
2292,369641.65563611255
2293,354463.5416917441
2294,317334.67202252103
2295,388681.36792981403
2296,238218.7689306133
2297,290802.8855806169
2298,288648.41412036866
2299,310206.48765784514
2300,293514.0212889401
2301,280130.5274800159
2302,253006.83243459766
2303,248622.74799889873
2304,241610.22106261586
2305,186548.3199435618
2306,188026.31398797152
2307,194516.64791677147
2308,215245.6998505937
2309,261733.15249043587
2310,204552.33221935143
2311,211730.32768662693
2312,184979.77531616297
2313,174152.5829321344
2314,187254.80338619486
2315,179883.01836294914
2316,206802.96321223164
2317,189643.27723906806
2318,168518.02347913466
2319,191564.30566934077
2320,187616.49219970743
2321,258533.26875875413
2322,200248.96065829846
2323,194205.30259523494
2324,210439.17500325502
2325,203074.22561820084
2326,190484.7657508211
2327,205481.04670518404
2328,219057.66948522138
2329,197214.44818304037
2330,193019.76505710348
2331,306035.1334903091
2332,335889.1082807721
2333,300067.9123339098
2334,247468.58467574115
2335,271149.82246948045
2336,289534.34835122153
2337,183568.4564166615
2338,267993.8046987809
2339,235451.555787444
2340,355667.55396358634
2341,202223.3960976993
2342,244028.3943578297
2343,232739.26159051922
2344,231346.66287902603
2345,240423.1560103721
2346,204421.94040706113
2347,184937.43699854705
2348,233621.5086012826
2349,171385.75452844077
2350,276448.72672065964
2351,227330.83821756393
2352,254562.13458177214
2353,244677.84126033145
2354,141888.74812550214
2355,155369.8550507602
2356,158638.06693118205
2357,202882.27984672273
2358,186630.3796185865
2359,126105.65949647874
2360,118469.11817338108
2361,142171.78037829045
2362,267616.5365241481
2363,146175.02220520156
2364,194250.65507160837
2365,223653.38474992616
2366,193411.35278117133
2367,207559.69793857576
2368,191287.52367198037
2369,195078.9782925672
2370,170448.31261851953
2371,137866.3552806751
2372,180555.7691326415
2373,279195.0424732439
2374,293389.14523362136
2375,234510.89851231826
2376,281226.29680760764
2377,300276.43536684825
2378,161499.25463813322
2379,222366.15945694246
2380,153724.31745883368
2381,185761.27535217092
2382,242829.71906263824
2383,215958.868871507
2384,249463.27932415588
2385,179095.24407284136
2386,136018.7942886873
2387,119061.37931035063
2388,123554.50034032157
2389,129446.4822444747
2390,154295.95767248108
2391,130305.16483884945
2392,90389.06575508404
2393,181953.49591131916
2394,133606.19483368285
2395,205435.99257692182
2396,146056.03879011527
2397,221367.50307166693
2398,135028.5862095483
2399,35950.6698845363
2400,44777.22692470241
2401,110269.4113755417
2402,145467.32975476037
2403,137382.42456487566
2404,137462.16331309127
2405,173535.92878499674
2406,148127.31972864654
2407,115451.80435478187
2408,154414.79495097324
2409,106200.7843849652
2410,191715.0315475855
2411,108936.24080964574
2412,140053.9251351091
2413,107412.49783764814
2414,125493.92925402545
2415,119074.13721504936
2416,134783.15195370885
2417,116961.89861705224
2418,117169.70842497936
2419,91858.13992113492
2420,113455.82483658916
2421,69766.92231218587
2422,98711.6096718458
2423,110221.64736890513
2424,166108.67938752868
2425,233963.9260924881
2426,146495.98962865036
2427,108736.61198760523
2428,191608.35810751293
2429,92851.1457000483
2430,131790.63263446733
2431,96494.95856429462
2432,125167.81778175314
2433,133044.4470365038
2434,120508.63053392549
2435,138182.4254954186
2436,100609.02237394499
2437,94100.63801728853
2438,104511.84466541593
2439,113507.68182411743
2440,130414.31011509406
2441,95703.15492691298
2442,93080.26942122355
2443,133905.63882662286
2444,131650.55855899933
2445,59173.64431136439
2446,107441.36514160014
2447,202972.2153326897
2448,134672.61572093307
2449,110488.56197577994
2450,155794.6662370587
2451,105982.44697795413
2452,205193.64729057194
2453,78739.5646957123
2454,119922.25289512472
2455,145005.04342928284
2456,120510.68576820567
2457,113595.81479527382
2458,116042.30148695095
2459,87962.20941773953
2460,154157.697548229
2461,109595.615781551
2462,116241.01439089933
2463,131096.9029160285
2464,156443.9745349714
2465,138916.98201507318
2466,102334.17436354363
2467,167873.3270645436
2468,83626.21547499823
2469,78690.1139353317
2470,194837.1653498402
2471,218090.14932884858
2472,168733.96891918848
2473,89400.99146709533
2474,69103.6475397459
2475,237213.50167093775
2476,81218.21604496753
2477,83414.43990199885
2478,160586.1096654135
2479,100190.59494614927
2480,127694.29708953947
2481,118024.67837997165
2482,120243.59674327611
2483,89973.81775887718
2484,140085.03004868468
2485,119420.60466654482
2486,134408.89085894625
2487,201982.54600847804
2488,177277.97849279782
2489,163919.09711978107
2490,142230.16174752184
2491,89316.08118881425
2492,198016.84720248834
2493,150196.5114427649
2494,152740.30518082483
2495,78153.75402988167
2496,226265.63133863756
2497,143610.49649170577
2498,90974.07699493854
2499,71381.99331750802
2500,101211.11544406787
2501,118857.98416005285
2502,135608.07326972927
2503,70875.44485934044
2504,121493.73765613546
2505,227539.9002684087
2506,260378.03027781716
2507,271933.68718983815
2508,260475.90780905972
2509,229844.30059430958
2510,230948.35665262467
2511,192180.35930407397
2512,204005.6498943515
2513,241566.81675602868
2514,278110.4636904469
2515,136932.7549915925
2516,179741.79093219456
2517,131955.63254707842
2518,141852.31840880425
2519,213829.34442520258
2520,225207.84759401227
2521,193756.528340808
2522,230870.37152003637
2523,114058.8516416502
2524,129316.36902468419
2525,135087.38165038382
2526,120951.19787457061
2527,103189.00780102087
2528,112346.28397865815
2529,132025.6325422913
2530,117958.60192134709
2531,251357.76249237137
2532,225250.53066263674
2533,211572.05628229177
2534,239999.14856667537
2535,268038.7392416956
2536,247751.91554583376
2537,247049.66579157545
2538,189537.40186513215
2539,204386.93460887356
2540,172667.61195504852
2541,197235.18253682693
2542,146843.5781935677
2543,119300.9667023531
2544,98569.32273655175
2545,147376.06864034897
2546,148210.7668467234
2547,165316.9815101782
2548,158678.92787443602
2549,158688.87518901215
2550,558846.3517740556
2551,141445.8105811528
2552,117722.42996266938
2553,67620.25215267402
2554,90402.24033303221
2555,122717.33976570459
2556,73754.3312400087
2557,102273.19540026353
2558,154093.24868128158
2559,98208.39605891332
2560,160629.59821262315
2561,149549.78443150106
2562,125516.50651339116
2563,128475.84578804462
2564,200774.97393991414
2565,165709.3471998435
2566,104965.54902671452
2567,99584.29977588763
2568,191807.77027748362
2569,193164.55207799037
2570,129828.2521579339
2571,146139.231647945
2572,186008.22425483097
2573,223305.0826928051
2574,236151.8677948314
2575,134548.18786700396
2576,131458.74071756366
2577,118947.8243171738
2578,80312.63655048714
2579,28390.681016098824
2580,97547.39771135757
2581,116117.33218048129
2582,121294.16890751233
2583,256627.78787805757
2584,182004.1270145391
2585,187001.7292179315
2586,229803.81956817023
2587,215726.75961879943
2588,134209.9044271484
2589,162149.59385741036
2590,214823.60146711476
2591,251135.50289778598
2592,208161.95486421394
2593,233680.60056101426
2594,189754.30913995532
2595,214641.61127673823
2596,306580.73305234313
2597,185583.94750505395
2598,259171.40942333452
2599,318560.04948338296
2600,113888.31512842095
2601,154219.14240610087
2602,45524.36765221739
2603,59927.74398416118
2604,63268.92037319089
2605,49174.73826195265
2606,148067.53914648644
2607,231045.11594534863
2608,211810.44054363435
2609,174140.21254147892
2610,105419.8607885075
2611,114638.97721736238
2612,162869.82139658812
2613,127649.8227867384
2614,105542.9097894592
2615,171053.50733687682
2616,177365.01793718094
2617,189128.23441454722
2618,214958.5831381121
2619,220033.45399977162
2620,195228.4828169928
2621,178181.54661603493
2622,188690.2442013363
2623,228026.46574731998
2624,291051.59313581814
2625,238668.66392804508
2626,185441.46171032637
2627,175960.46075766522
2628,371213.35518154723
2629,364075.2723159812
2630,314779.7972706321
2631,377880.0902406598
2632,332685.46964158525
2633,270080.2649256793
2634,345887.65928732476
2635,169282.11026810226
2636,204104.20475314092
2637,195142.05752555467
2638,245016.5268752845
2639,204351.552000029
2640,166992.06032689032
2641,85211.49108827545
2642,172087.79673380905
2643,120892.89192479325
2644,123578.37256845157
2645,106023.30159764015
2646,102036.68976383423
2647,114922.67594836268
2648,150722.32222682773
2649,141583.97407431097
2650,138608.39389740909
2651,134110.3368365392
2652,338743.9612991443
2653,256981.64340485097
2654,230181.3355092447
2655,348055.07083793054
2656,301787.4950937639
2657,296487.21961150016
2658,253353.09142599814
2659,277556.89131401444
2660,300083.80171630613
2661,313161.9813738476
2662,323620.75316155434
2663,288345.07939538977
2664,253456.28766830883
2665,318068.2174092184
2666,264709.0292851771
2667,181931.81363474776
2668,196419.666369805
2669,171687.98038448114
2670,273679.58415071457
2671,198776.6951405647
2672,199648.06218657794
2673,202158.60018502525
2674,218326.85171039577
2675,171137.3532382429
2676,199788.25340695097
2677,207494.66146596428
2678,250836.53939527005
2679,276060.66057493363
2680,277945.2410372982
2681,347084.25386445096
2682,296338.9885659714
2683,415751.5303856019
2684,296962.98697809945
2685,312776.10167269025
2686,249011.08519022504
2687,278845.6096380622
2688,223975.2655274541
2689,205136.89389474376
2690,349892.14036118065
2691,178899.9877148521
2692,136890.49083630287
2693,196159.4893454922
2694,145672.8926333267
2695,209194.54035740625
2696,195866.79884494503
2697,182767.69565209653
2698,216602.01491906785
2699,166425.9590015458
2700,142582.46332029346
2701,154819.59182573226
2702,122871.55226923851
2703,158762.01351967535
2704,155680.8566262127
2705,92978.41219599219
2706,90907.29585741728
2707,134378.881465827
2708,101103.75057467108
2709,107397.80557483784
2710,110192.68494152627
2711,161742.70715287398
2712,339608.3656568603
2713,168632.0698037739
2714,147043.0092662652
2715,152230.89382435544
2716,142246.68626067764
2717,177233.2550596177
2718,211537.48201059958
2719,138773.11761886557
2720,226261.38524425635
2721,135702.76321418886
2722,175333.34175792348
2723,172399.70458555955
2724,106949.03955748968
2725,120632.89591698127
2726,118433.04908760707
2727,165502.55110390042
2728,184375.31835451582
2729,132234.38625597628
2730,129044.69793958077
2731,128325.66907218052
2732,107486.24516634597
2733,174823.9104696617
2734,151078.17466342845
